Brand,Stockcode,Description,Special Order Only,Sold As,Dealer excl GST,RRP in GST,Category
Shure,A1WS,Shure WINDSCREEN FOR BETA56/57 AND 515 - GREY,*,EA,$16.81,$29.00,ACCESSORIES - WINDSCREENS
Shure,A2WS-BLK,Shure LOCKING WINDSCREEN FOR SM57 - BLACK,*,EA,$40.00,$69.00,ACCESSORIES - WINDSCREENS
Shure,A2WS-GRA,Shure WINDSCREEN FOR SM57 - GREY,*,EA,$40.00,$69.00,ACCESSORIES - WINDSCREENS
Shure,A3WS,Shure WINDSCREEN FOR PGA81/SM94/KSM109,*,EA,$34.20,$59.00,ACCESSORIES - WINDSCREENS
Shure,A412MWS,Shure WINDSCREEN FOR MX412/418,*,EA,$43.48,$75.00,ACCESSORIES - WINDSCREENS
Shure,A4WS,Shure WINDSCREEN FOR 16A/16L AND WR116L,*,EA,$22.61,$39.00,ACCESSORIES - WINDSCREENS
Shure,A57AWS,Shure WINDSCREEN FOR BETA57A,*,EA,$28.41,$49.00,ACCESSORIES - WINDSCREENS
Shure,A58WS-BLK,Shure WINDSCREEN FOR SM58 - BLACK,,EA,$16.81,$29.00,ACCESSORIES - WINDSCREENS
Shure,A58WS-BLU,Shure WINDSCREEN FOR SM58 - BLUE,*,EA,$15.07,$26.00,ACCESSORIES - WINDSCREENS
Shure,A58WS-GRA,Shure WINDSCREEN FOR SM58 - GREY,*,EA,$15.07,$26.00,ACCESSORIES - WINDSCREENS
Shure,A58WS-GRN,Shure WINDSCREEN FOR SM58 - GREEN,*,EA,$15.07,$26.00,ACCESSORIES - WINDSCREENS
Shure,A58WS-RED,Shure WINDSCREEN FOR SM58 - RED,,EA,$16.81,$29.00,ACCESSORIES - WINDSCREENS
Shure,A58WS-YEL,Shure WINDSCREEN FOR SM58 - YELLOW,*,EA,$15.07,$26.00,ACCESSORIES - WINDSCREENS
Shure,A7WS,Shure WINDSCREEN FOR SM7/7A/7B - LARGE,,EA,$51.59,$89.00,ACCESSORIES - WINDSCREENS
Shure,A81WS,Shure WINDSCREEN FOR SM57/81 - LARGE,*,EA,$86.38,$149.00,ACCESSORIES - WINDSCREENS
Shure,A83-FUR,Shure RYCOTE WINDJAMMER FOR VP83/83F,,EA,$115.36,$199.00,ACCESSORIES - WINDSCREENS
Shure,A83W,Shure WINDSCREEN FOR VP83/83F,*,EA,$40.00,$69.00,ACCESSORIES - WINDSCREENS
Shure,A85WS,Shure WINDSCREEN FOR SM86/87A/BETA87A/87C/KSM9,,EA,$22.61,$39.00,ACCESSORIES - WINDSCREENS
Shure,A89LW,Shure WINDSCREEN FOR VP89L,*,EA,$171.01,$295.00,ACCESSORIES - WINDSCREENS
Shure,A89LW-JMR,Shure RYCOTE REPLACEMENT WINDJAMMER FOR VP89L,*,EA,$492.17,$849.00,ACCESSORIES - WINDSCREENS
Shure,A99WS,Shure WINDSCREEN FOR MX GOOSENECK MICROPHONES,*,EA,$20.29,$35.00,ACCESSORIES - WINDSCREENS
Shure,AMV7+WS,Shure FOAM WINDSCREEN FOR MV7+(BLACK),*,EA,$17.97,$31.00,ACCESSORIES - WINDSCREENS
Shure,AMV7+WS-BLUE,Shure FOAM WINDSCREEN FOR MV7+(BLUE),*,EA,$17.97,$31.00,ACCESSORIES - WINDSCREENS
Shure,AMV7-K-WS,Shure REPLACEMENT WINDSCREEN FOR MV7-K,*,EA,$22.61,$39.00,ACCESSORIES - WINDSCREENS
Shure,AMV88-FUR,Shure RYCOTE WINDJAMMER FOR MV88/88+,,EA,$68.99,$119.00,ACCESSORIES - WINDSCREENS
Shure,AMV88-WS,Shure WINDSCREEN FOR MV88/88+,*,EA,$34.20,$59.00,ACCESSORIES - WINDSCREENS
