Ingram Part Number,Ingram Part Description,Customer Part Number,Vendor Part Number,EANUPC Code,Plant,Vendor Number,Vendor Name,Size,Weight,Volume,Unit,Category ID,Customer Price,Retail Price,Availability Flag,Available Quantity,Backlog Information,Backlog ETA,License Flag,BOM Flag,Material Long Description,Length,Width,Height,Dimension Unit,Weight Unit,Volume Unit,Category,Material Creation Reason code,Media Code,Material Language Code,Substitute Material,Manufacturer Vendor Number,Sub-Category,Product Family,Purchasing Vendor,Material Change Code,Price Status,New Material Flag,Vendor Subrange,Case Qty,Pallet Qty,Direct Order identifier,Material Status,Release Date,Fulfilment type,Music Copyright Fees,Recycling Fees,Document Copyright Fees,Battery Fees,Customer Price with Tax,Retail Price with Tax,Tax Percent,Discount in Percent,Customer Reservation Number,Customer Reservation Qty,Agreement ID,Level ID,Period,Points,Company code,Customer Currency Code,Customer Price Change Flag,Substitute Flag,Availability (Local Stock),Availability (Central Stock),Creation Reason Type,Creation Reason Value,Plant 01 Available Quantity,Plant 02 Available Quantity,VAT Rate,Product Group,MRP Controller,Shipping Country,Local Stock Backlog Quantity,Local Stock Backlog ETA,Central Stock Backlog Quantity,Central Stock Backlog ETA,Customer Price Including Fees,Total Fees,Category Description,Sub-Category Description,Category ID Description
000000000006398906,Jabra Evolve2 50 USB C/A MS Stereo,,25089-999-799,5706991034097,NZ01,0000500062,JABRA,,0.1500,2320.0000,EA,002107,235.26,349.22,,231,0,,,,Jabra Evolve2 50 USB C/A MS Stereo,21.8000,19.0000,5.6000,CM,KG,CCM,004,A,,IN,,0000500062,403,JABRA Communications Voice Over IP (VOIP),0000104113,NEW,A,,476656,0010,9999,,,,,0,0,0,0,270.55,401.60,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,231,,,,Z01,NZ,0,, 0,, 235.26, 0.00,Communications,Voice Over IP (VOIP),VOIP Wired Headsets
000000000006829154,Jabra Warranty+ 3y U30,,880X-39893,,NZ01,0000500062,JABRA,,0.0000,0.0000,EA,002143,336.38,479.98,,0,0,,,,Jabra Warranty+ 3y U30,0.0000,0.0000,0.0000,CM,KG,CCM,012,,,,,0000500062,180,JABRA Services & Warranties Vendor Profes,0000104113,NEW,,,458604,0000,0000,X,,,W,0,0,0,0,386.84,551.98,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 336.38, 0.00,Services & Warranties,Vendor Professional Services,Support Services
000000000006829155,Jabra Warranty+ 2y U30,,880X-39892,,NZ01,0000500062,JABRA,,0.0000,0.0000,EA,002143,239.81,346.28,,0,0,,,,Jabra Warranty+ 2y U30,0.0000,0.0000,0.0000,CM,KG,CCM,012,,,,,0000500062,180,JABRA Services & Warranties Vendor Profes,0000104113,NEW,,,458604,0000,0000,X,,,W,0,0,0,0,275.78,398.22,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 239.81, 0.00,Services & Warranties,Vendor Professional Services,Support Services
000000000006829156,Jabra Warranty+ 1y U30,,880X-39891,,NZ01,0000500062,JABRA,,0.0000,0.0000,EA,002143,127.16,185.84,,0,0,,,,Jabra Warranty+ 1y U30,0.0000,0.0000,0.0000,CM,KG,CCM,012,,,,,0000500062,180,JABRA Services & Warranties Vendor Profes,0000104113,NEW,,,458604,0000,0000,X,,,W,0,0,0,0,146.23,213.72,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,,NZ,0,,0,, 127.16, 0.00,Services & Warranties,Vendor Professional Services,Support Services
000000000003144462,Jabra Speak 810 Pwr Sup separate accesry,,14174-04,5706991019476,NZ01,0000500062,JABRA,,0.2500,2028.0000,EA,002237,58.38,69.57,,0,0,,,,Jabra Speak 810 Power Supply separate accessory,13.0000,12.0000,13.0000,CM,KG,CCM,004,C,,NS,,0000500062,028,JABRA Communications VHF Radios & Communi,0000104113,NEW,C,,459444,0001,0000,,,19000101,,0,0,0,0,67.14,80.01,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 58.38, 0.00,Communications,VHF Radios & Communications Accessories,VHF Radios & Communications Accessories
000000000005901756,P50 VBS Control Table Mount Table,,14307-58,5706991030303,NZ01,0000500062,JABRA,,0.0620,292.0000,EA,002243,47.09,65.41,,0,0,,,,P50 VBS Control Table Mount Table grommet and stud black,8.0000,5.0000,7.3000,CM,KG,CCM,003,C,,NS,,0000500062,029,JABRA Displays Monitor/TV Accessories,0000104113,NEW,C,,458604,0000,0000,,,19000101,,0,0,0,0,54.15,75.22,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 47.09, 0.00,Displays,Monitor/TV Accessories,Monitor/Lifts/Arms/Stands/Mounts/Bezels
000000000005901757,P50 VBS Wall Mount Click on bracket blac,,14307-57,5706991030280,NZ01,0000500062,JABRA,,0.1280,150.0000,EA,002243,79.03,109.76,,0,0,,,,P50 VBS Wall Mount Click on bracket black,14.9000,1.9000,5.3000,CM,KG,CCM,003,C,,NS,,0000500062,029,JABRA Displays Monitor/TV Accessories,0000104113,NEW,C,,458604,0000,0000,,,19000101,,0,0,0,0,90.88,126.22,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 79.03, 0.00,Displays,Monitor/TV Accessories,Monitor/Lifts/Arms/Stands/Mounts/Bezels
000000000005901759,P50 VBS Table Stand Click-on VBS black,,14307-70,5706991030297,NZ01,0000500062,JABRA,,1.1900,9394.0000,EA,002243,182.80,253.88,,0,0,,,,P50 VBS Table Stand Click-on VBS black table stand,37.0000,11.7000,21.7000,CM,KG,CCM,003,B,,NS,,0000500062,029,JABRA Displays Monitor/TV Accessories,0000104113,NEW,B,,458604,0001,9999,,,19000101,,0,0,0,0,210.22,291.96,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 182.8, 0.00,Displays,Monitor/TV Accessories,Monitor/Lifts/Arms/Stands/Mounts/Bezels
000000000005901763,P50 VBS Privacy Cover with Sensor black,,14701-10,5706991030273,NZ01,0000500062,JABRA,,0.0320,339.0000,EA,002243,35.93,49.89,,0,0,,,,P50 VBS Privacy Cover with Sensor black,3.6000,8.8000,10.7000,CM,KG,CCM,003,C,,NS,,0000500062,029,JABRA Displays Monitor/TV Accessories,0000104113,NEW,C,,458604,0000,0000,,,19000101,,0,0,0,0,41.32,57.37,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 35.93, 0.00,Displays,Monitor/TV Accessories,Monitor/Lifts/Arms/Stands/Mounts/Bezels
000000000005227754,JABRA PANACAST 50 REMOTE GREY,,8211-209,5706991023770,NZ01,0000500062,JABRA,,0.1470,30582.0000,EA,002244,136.67,190.00,,0,0,,,,JABRA PANACAST 50 REMOTE GREY,39.8000,34.0000,22.6000,CM,KG,CCM,003,C,,IN,,0000500062,029,JABRA Displays Monitor/TV Accessories,0000104113,NEW,C,,458604,0001,0000,,,19000101,,0,0,0,0,157.17,218.50,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 136.67, 0.00,Displays,Monitor/TV Accessories,Remote Controls
000000000005227775,JABRA PANACAST 50 REMOTE BLACK,,8220-209,5706991023794,NZ01,0000500062,JABRA,,0.0600,492.0000,EA,002244,137.43,231.71,,13,0,,,,JABRA PANACAST 50 REMOTE BLACK,11.4000,12.0000,3.6000,CM,KG,CCM,003,A,,IN,,0000500062,029,JABRA Displays Monitor/TV Accessories,0000104113,NEW,A,,458604,0010,9999,,,19000101,,0,0,0,0,158.04,266.47,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,13,0,,,Z01,NZ,0,, 0,, 137.43, 0.00,Displays,Monitor/TV Accessories,Remote Controls
000000000001075829,Smart Cord Curly,,88011-99,5706991004151,NZ01,0000500062,JABRA,,0.0400,297.0000,EA,002303,32.55,52.44,,0,47,20260811,,,Smart Cord Curly,21.0000,11.8000,1.2000,CM,KG,CCM,004,B,,NS,,0000500062,035,JABRA Communications Phone Accessories,0000104113,NEW,B,,459444,0010,9999,,,19000101,,0,0,0,0,37.43,60.31,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 32.55, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000001809468,P10 Headset Adapter (Pack of 25),,01-0418,5706991015775,NZ01,0000500062,JABRA,,0.1700,1.0000,EA,002303,356.87,435.06,,0,0,,,,P-10 Adapter plug Jabra QD to Plantronics QD packaging unit: 25 PC.,1.0000,1.0000,1.0000,CM,KG,CCM,004,C,,EN,,0000500062,035,JABRA Communications Phone Accessories,0000104113,NEW,C,,459444,0000,0000,,,19000101,,0,0,0,0,410.4,500.32,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 356.87, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000001809471,GN2100/9120 FOAM MICROPHONE COVER,,0436-869,5706991015881,NZ01,0000500062,JABRA,,0.0100,0.2000,EA,002303,13.40,26.56,,1,4,20260407,,,GN2100/9120 Foam Microphone Cover,2.0000,1.0000,0.1000,CM,KG,CCM,004,C,,EN,,0000500062,035,JABRA Communications Phone Accessories,0000104113,NEW,C,,459444,0004,9999,,,,,0,0,0,0,15.41,30.54,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,1,0,,,Z01,NZ,0,, 0,, 13.4, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000001809472,GN2100 Large Ear Plate,,0436-879,5706991013498,NZ01,0000500062,JABRA,,0.0100,8.0000,EA,002303,13.40,26.56,,0,0,,,,GN2100 GN9120 Flexible ear plate Large,4.1000,4.1000,0.5000,CM,KG,CCM,004,C,,EN,,0000500062,035,JABRA Communications Phone Accessories,0000104113,NEW,C,,459444,0099,0000,,,19000101,,0,0,0,0,15.41,30.54,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 13.4, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000001809473,GN2100 King Size Ear Plate,,0440-149,5706991013504,NZ01,0000500062,JABRA,,0.0100,45.0000,EA,002303,13.40,26.56,,3,0,,,,GN2100 GN9120 Flexible ear plate King Size,5.5000,5.5000,1.5000,CM,KG,CCM,004,C,,NS,,0000500062,035,JABRA Communications Phone Accessories,0000104113,NEW,C,,459444,0020,9999,,,19000101,,0,0,0,0,15.41,30.54,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,3,0,,,Z01,NZ,0,, 0,, 13.4, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000001809516,GN2100 earhook,,0462-799,5706991013535,NZ01,0000500062,JABRA,,0.0500,61.0000,EA,002303,16.44,35.37,,0,0,,,,GN2100 flexible earhook,13.5000,9.0000,0.5000,CM,KG,CCM,004,C,,EN,,0000500062,035,JABRA Communications Phone Accessories,0000104113,NEW,C,,459444,0099,0000,,,,,0,0,0,0,18.91,40.68,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 16.44, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000001809517,GN2100 King Size earcushion,,0473-299,5706991013443,NZ01,0000500062,JABRA,,0.0100,25.0000,EA,002303,37.02,59.76,,0,0,,,,GN2100 GN9120 Leatherette Earcushion King Size,5.0000,5.0000,1.0000,CM,KG,CCM,004,C,,EN,,0000500062,035,JABRA Communications Phone Accessories,0000104113,NEW,C,,459444,0099,0000,,,19000101,,0,0,0,0,42.57,68.72,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 37.02, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000001809552,EHS Cable,,14201-10,5706991004670,NZ01,0000500062,JABRA,,0.0500,122.0000,EA,002303,57.56,91.46,,4,0,,,,DHSG-Adapter cord for Jabra GN93Xx GN 9120 DHSG PRO 94XX PRO 6470 for electronically accepting calls while away from your desk VERISON B,13.2000,6.6000,1.4000,CM,KG,CCM,004,C,,IN,,0000500062,035,JABRA Communications Phone Accessories,0000104113,NEW,C,,459444,0010,0025,,,19000101,,0,0,0,0,66.19,105.18,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,4,0,,,Z01,NZ,0,, 0,, 57.56, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000001809561,Accessory EHS Adapter For Cisco Deskphon,,14201-30,5706991013559,NZ01,0000500062,JABRA,,0.0500,330.0000,EA,002303,57.56,91.46,,0,0,,,,Accessory EHS Adapter For Cisco Deskphone via USB,22.0000,15.0000,1.0000,CM,KG,CCM,004,C,,NS,,0000500062,035,JABRA Communications Phone Accessories,0000104113,NEW,C,,459444,0001,0000,,,20180524,,0,0,0,0,66.19,105.18,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 57.56, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000001809572,DanaSwitch Adapter,,1600-719,5706991011357,NZ01,0000500062,JABRA,,0.1600,277.0000,EA,002303,57.56,91.46,,0,0,,,,Headset/Handset switch Adapter with Stand,9.4000,8.2000,3.6000,CM,KG,CCM,004,C,,EN,,0000500062,035,JABRA Communications Phone Accessories,0000104113,NEW,C,,459444,0002,0000,,,,,0,0,0,0,66.19,105.18,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 57.56, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000001809573,Jabra Link180,,180-09,5706991012569,NZ01,0000500062,JABRA,,0.2000,1016.0000,EA,002303,98.66,145.12,,0,7,20191217,,,Jabra Link180,9.8000,14.4000,7.2000,CM,KG,CCM,004,C,,NS,,0000500062,035,JABRA Communications Phone Accessories,0000104113,NEW,C,,459444,0016,0000,,,19000101,,0,0,0,0,113.46,166.89,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 98.66, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000001809670,JABRA QD TO STRAIGHT 3.5 JACK EXTN CORD,,8800-00-99,5706991012972,NZ01,0000500062,JABRA,,0.0100,100.0000,EA,002303,32.90,52.44,,0,0,,,,JABRA QD TO STRAIGHT 3.5 JACK EXTN CORD,12.5000,8.0000,1.0000,CM,KG,CCM,004,C,,NS,,0000500062,035,JABRA Communications Phone Accessories,0000104113,NEW,C,,459444,0010,9999,,,,,0,0,0,0,37.84,60.31,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 32.9, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000001809675,Adapter Cable QD,,8800-01-46,5706991002225,NZ01,0000500062,JABRA,,0.0400,307.0000,EA,002303,32.90,52.44,,0,0,,,,Adapter Cable QD,14.6000,7.0000,3.0000,CM,KG,CCM,004,C,,NS,,0000500062,035,JABRA Communications Phone Accessories,0000104113,NEW,C,,459444,0001,0000,,,19000101,,0,0,0,0,37.84,60.31,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 32.9, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000001809676,LINK Siemens Openstage cord,,8800-01-89,5706991010824,NZ01,0000500062,JABRA,,0.0200,105.0000,EA,002303,45.22,79.27,,0,0,,,,LINK Siemens Openstage coiled QD to RJ45,17.5000,4.0000,1.5000,CM,KG,CCM,004,N,,NS,,0000500062,035,JABRA Communications Phone Accessories,0000104113,NEW,N,,459444,0001,9999,,,,,0,0,0,0,52,91.16,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 45.22, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000001809678,GN 1216 (for Avaya 9600/1600),,88001-03,5706991012781,NZ01,0000500062,JABRA,,0.0300,0.0290,EA,002303,41.12,67.07,,0,0,,,,GN 1216 (for Avaya 9600/1600),2.4000,1.2000,0.0100,CM,KG,CCM,004,C,,NS,,0000500062,035,JABRA Communications Phone Accessories,0000104113,NEW,C,,459444,0012,0000,,,19000101,,0,0,0,0,47.29,77.13,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 41.12, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000001809679,GN1216 AVAYA CORD COILEDFOR AVAYA 1600/,,88001-04,5706991013245,NZ01,0000500062,JABRA,,0.0400,184.0000,EA,002303,41.12,67.07,,0,0,,,,GN1216 AVAYA CORD COILEDFOR AVAYA 1600/ 9600 PHONES,16.0000,11.5000,1.0000,CM,KG,CCM,004,N,,NS,,0000500062,035,JABRA Communications Phone Accessories,0000104113,NEW,N,,459444,0001,0000,,,,,0,0,0,0,47.29,77.13,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 41.12, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000001815122,Leather Earpad Jabra GN2000 10Pack,,14101-02,5706991002164,NZ01,0000500062,JABRA,,0.0200,612.0000,EA,002303,37.02,59.76,,18,0,,,,Leather Earpad Jabra GN2000 10Pack,25.5000,12.0000,2.0000,CM,KG,CCM,004,B,,NS,,0000500062,035,JABRA Communications Phone Accessories,0000104113,NEW,B,,459444,0011,0099,,,19000101,,0,0,0,0,42.57,68.72,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,18,0,,,Z01,NZ,0,, 0,, 37.02, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000001815123,Foam Cover for BIZ 1900/1500-10 units/p,,14101-03,5706991003109,NZ01,0000500062,JABRA,,0.0100,589.0000,EA,002303,20.56,35.37,,0,0,,,,Foam Cover for BIZ 1900/1500-10 units/p,25.0000,15.7000,1.5000,CM,KG,CCM,004,C,,EN,,0000500062,035,JABRA Communications Phone Accessories,0000104113,NEW,C,,459444,0099,9999,,,19000101,,0,0,0,0,23.64,40.68,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 20.56, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000001815124,Foam Earcushion for GN 2000 10 unitspack,,14101-04,5706991003178,NZ01,0000500062,JABRA,,0.0100,640.0000,EA,002303,32.90,52.44,,0,4,20260819,,,PYP:Foam Earcushion for GN 2000 10 unitspack,20.4000,9.8000,3.2000,CM,KG,CCM,004,C,,NS,,0000500062,035,JABRA Communications Phone Accessories,0000104113,NEW,C,,459444,0001,9999,,,19000101,,0,0,0,0,37.84,60.31,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 32.9, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000001815367,BIZ 2400 ear gel,,14101-17,5706991009439,NZ01,0000500062,JABRA,,0.1000,17.0000,EA,002303,16.44,32.93,,1,1,20260622,,,BIZ 2300 Ear gel for coupling earhook (5 pieces),9.5000,4.5000,0.4000,CM,KG,CCM,004,N,,EN,,0000500062,035,JABRA Communications Phone Accessories,0000104113,NEW,N,,459444,0001,9999,,,,,0,0,0,0,18.91,37.87,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,1,0,,,Z01,NZ,0,, 0,, 16.44, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000001815368,Ear cushion for PRO9XX/PRO94XX packaging,,14101-19,5706991010213,NZ01,0000500062,JABRA,,0.1000,68.0000,EA,002303,37.02,59.76,,12,0,,,,Ear cushion for PRO9XX/PRO94XX packaging,9.0000,4.2000,1.8000,CM,KG,CCM,004,C,,NS,,0000500062,035,JABRA Communications Phone Accessories,0000104113,NEW,C,,459444,0005,9999,,,20210211,,0,0,0,0,42.57,68.72,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,12,0,,,Z01,NZ,0,, 0,, 37.02, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000001815372,GN2100 Neckband (right),,14121-11,5706991007497,NZ01,0000500062,JABRA,,0.0200,0.0000,EA,002303,22.32,26.90,,0,0,,,,GN2100 Neckband replacement (right ear only),0.0000,0.0000,0.0000,CM,KG,CCM,004,C,,EN,,0000500062,035,JABRA Communications Phone Accessories,0000104113,NEW,C,,459444,0000,0000,,,19000101,,0,0,0,0,25.67,30.94,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 22.32, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000001815373,BIZ 2400 neckband,,14121-15,5706991009354,NZ01,0000500062,JABRA,,0.8440,0.0000,EA,002303,28.78,47.56,,0,0,,,,BIZ 2400 Neckband replacement (left and right ear),0.0000,0.0000,0.0000,CM,KG,CCM,004,C,,EN,,0000500062,035,JABRA Communications Phone Accessories,0000104113,NEW,C,,459444,0000,0000,,,,,0,0,0,0,33.1,54.69,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 28.78, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000001815374,BIZ 2400 earhook S+M,,14121-18,5706991009385,NZ01,0000500062,JABRA,,0.0100,14.0000,EA,002303,28.78,47.56,,0,0,,,,BIZ 2400 spare earhook - comes with small and medium,15.0000,9.0000,0.1000,CM,KG,CCM,004,C,,EN,,0000500062,035,JABRA Communications Phone Accessories,0000104113,NEW,C,,459444,0099,0000,,,,,0,0,0,0,33.1,54.69,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 28.78, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000001815375,JABRA BIZ 2400 HEADBAND BIZ 2400 MONO,,14121-20,5706991009408,NZ01,0000500062,JABRA,,0.8440,0.0000,EA,002303,45.22,79.27,,0,0,,,,JABRA BIZ 2400 HEADBAND BIZ 2400 MONO UC,0.0000,0.0000,0.0000,CM,KG,CCM,004,C,,EN,,0000500062,035,JABRA Communications Phone Accessories,0000104113,NEW,C,,459444,0000,0000,,,20210211,,0,0,0,0,52,91.16,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 45.22, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000001815388,EHS Adapter - Cisco.,,14201-16,5706991007008,NZ01,0000500062,JABRA,,0.0400,750.0000,EA,002303,57.56,91.46,,0,0,,,,EHS-Adapter for Cisco IP Phones 7975G 7965P 7946P 7962P 7942P. (for use with GN 9100 and GN 9300),25.0000,15.0000,2.0000,CM,KG,CCM,004,C,,EN,,0000500062,035,JABRA Communications Phone Accessories,0000104113,NEW,C,,459444,0001,0000,,,,,0,0,0,0,66.19,105.18,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 57.56, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000001815389,Polycom EHS Cord,,14201-17,5706991007602,NZ01,0000500062,JABRA,,0.0380,1.0000,EA,002303,57.56,91.46,,0,0,,,,Polycom EHS Cord,1.0000,1.0000,1.0000,CM,KG,CCM,004,C,,NS,,0000500062,035,JABRA Communications Phone Accessories,0000104113,NEW,C,,459444,0096,0000,,,19000101,,0,0,0,0,66.19,105.18,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 57.56, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000001815390,EHS Adapter - Avaya,,14201-19,5706991008852,NZ01,0000500062,JABRA,,0.8440,0.0000,EA,002303,57.56,91.46,,0,0,,,,EHS-Adapter for Avaya series 2420 4600 and 5600.,0.0000,0.0000,0.0000,CM,KG,CCM,004,C,,EN,,0000500062,035,JABRA Communications Phone Accessories,0000104113,NEW,C,,459444,0000,0000,,,,,0,0,0,0,66.19,105.18,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 57.56, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000001815443,3.5 to QD cable,,8734-599,5706991005660,NZ01,0000500062,JABRA,,0.0400,300.0000,EA,002303,32.90,52.44,,0,0,,,,2 x 3.5mm plug to 1 x QD. Coilded cable 2m,20.0000,10.0000,1.5000,CM,KG,CCM,004,C,,EN,,0000500062,035,JABRA Communications Phone Accessories,0000104113,NEW,C,,459444,0099,0000,,,,,0,0,0,0,37.84,60.31,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 32.9, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000001815444,CORD FOR ALCATEL 500MM+3.5M W 3.5MM,,8735-019,5706991005622,NZ01,0000500062,JABRA,,0.0200,240.0000,EA,002303,32.90,52.44,,0,0,,,,CORD FOR ALCATEL 500MM+3.5M W 3.5MM,16.0000,10.0000,1.5000,CM,KG,CCM,004,C,,NS,,0000500062,035,JABRA Communications Phone Accessories,0000104113,NEW,C,,459444,0001,0100,,,,,0,0,0,0,37.84,60.31,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 32.9, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000001815446,QD CORD STRAIGHT MOD PLUG 0 5 M - 4P P,,8800-00-01,5706991001655,NZ01,0000500062,JABRA,,0.0200,180.0000,EA,002303,32.90,52.44,,2,14,20250630,,,QD CORD. STRAIGHT. MOD PLUG 0.5 M - 4P P,20.0000,9.0000,1.0000,CM,KG,CCM,004,C,,NS,,0000500062,035,JABRA Communications Phone Accessories,0000104113,NEW,C,,459444,0001,9999,,,,,0,0,0,0,37.84,60.31,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,2,0,,,Z01,NZ,0,, 0,, 32.9, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000001815447,Cable Bottom Part QD +RJ11 Siemens Layou,,8800-00-25,5706991001723,NZ01,0000500062,JABRA,,0.0200,42.0000,EA,002303,32.90,52.44,,0,0,,,,Cable Bottom Part QD +RJ11 Siemens Layout,21.0000,2.0000,1.0000,CM,KG,CCM,004,C,,NS,,0000500062,035,JABRA Communications Phone Accessories,0000104113,NEW,C,,459444,0001,0000,,,,,0,0,0,0,37.84,60.31,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 32.9, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
000000000001815449,QD to 2.5mm plug Pana,,8800-00-46,5706991001792,NZ01,0000500062,JABRA,,0.0100,35.0000,EA,002303,32.90,52.44,,0,0,,,,QD to 2 5mm pin stereo plug 15cm for Panasonic GB500 PLXCA40,17.5000,2.0000,1.0000,CM,KG,CCM,004,C,,NS,,0000500062,035,JABRA Communications Phone Accessories,0000104113,NEW,C,,459444,0001,0000,,,19000101,,0,0,0,0,37.84,60.31,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 32.9, 0.00,Communications,Phone Accessories,Headset Accessories & Cables
