Brand Text,Product Code,Description,UOM,Dealer Ex GST,Dealer Inc GST,RRP Inc GST,Indent Or Stocked,URL
Australian Monitor,AJ-AMX100WP,AMX100WP Wall Microphone Dynamic Omni Steel,EACH,$104.22,$119.85,$170.00,S,https://amber.co.nz/wall-mic-amx100wp-australian-monitor
Australian Monitor,AJ-AMX526,AMX526 Desk Microphone Dynamic Cardiod With Switch,EACH,$126.67,$145.67,$210.00,S,https://amber.co.nz/desk-paging-microphone-amx526-australian-monitor
Australian Monitor,AJ-ICON-CPW,ICON-CPW Icon control panel for AMD200. White,EACH,$225.90,$259.79,$419.00,S,https://amber.co.nz/icon-control-panel-white-icon-cpw-australian-monitor
Australian Monitor,AJ-IMBCB,IMBCB Boundary Microphone Cardioid Black,EACH,$80.33,$92.38,$149.00,S,https://amber.co.nz/boundary-mic-cardioid-black-imbcb-australian-monitor
Australian Monitor,AJ-IMBCW,IMBCW Boundary Microphone Cardioid White,EACH,$80.33,$92.38,$149.00,S,https://amber.co.nz/boundary-mic-cardioid-white-imbcw-australian-monitor
Australian Monitor,AJ-IMBOB,IMBOB Boundary Microphone Omni Black,EACH,$80.33,$92.38,$149.00,S,https://amber.co.nz/boundary-mic-omni-black-imbob-australian-monitor
Australian Monitor,AJ-IMBOW,IMBOW Boundary Microphone Omni White,EACH,$80.33,$92.38,$149.00,S,https://amber.co.nz/boundary-mic-omni-white-imbow-australian-monitor
Australian Monitor,AJ-IMFCB,IMFCB Button Microphone Cardioid Black,EACH,$74.94,$86.18,$139.00,S,https://amber.co.nz/button-mic-cardioid-black-imfcb-australian-monitor
Australian Monitor,AJ-IMFCW,IMFCW Button Microphone Cardioid White,EACH,$74.94,$86.18,$139.00,S,https://amber.co.nz/button-mic-cardioid-white-imfcw-australian-monitor
Australian Monitor,AJ-IMFOB,IMFOB Button Microphone Omni Black,EACH,$74.94,$86.18,$139.00,S,https://amber.co.nz/button-mic-omni-black-imfob-australian-monitor
Australian Monitor,AJ-IMGC450,IMGC450 Gooseneck Microphone Condenser Cardioid 450mm,EACH,$226.50,$260.48,$370.00,S,https://amber.co.nz/gooseneck-mic-450mm-cardioid-imgc450-australian-monitor
Australian Monitor,AJ-LH25FM,LH25FM Megaphone 25W With Fist Mic,EACH,$185.75,$213.61,$305.00,S,https://amber.co.nz/loudhailer-25w-with-fist-mic-lh25fm-australian-monitor
Aver,AF-CAM130,CAM130 Conferencing Cam 4K USB with Light Optimised for Huddle Rooms,EACH,$409.00,$470.35,$699.00,S,https://amber.co.nz/usb-4k-camera-w~-fill-light-cam130-aver
Aver,AF-CAM340+,CAM340+ Professional Plug-N-Play USB 30 4K Huddle Room Camera,EACH,$587.00,$675.05,$959.00,S,https://amber.co.nz/aver-cam340-usb-4k-huddle-cam-cam340-aver
Aver,AF-04131HGOOASL,PSU PTZ300/PTC300/500/DL30 12V DC Power Adapter Universal Device Support,EACH,$77.00,$88.55,$129.00,I,https://amber.co.nz/psu-ptz300~ptc300~500~dl30-04131hgooasl-aver
Aver,AF-064AOTHERCBD,"VC520 Speakerphone Cable 10M USB Type-B to Type-A, 10m Ultra-Long Reach",EACH,$114.00,$131.10,$189.00,I,https://amber.co.nz/vc520-speakerphone-cbl-10m-blu-064aothercbd-aver
Aver,AF-ADAPTER-TRRS,TRRS to TRS Audio Adapter 3.5mm Stereo to Mono Convert Simple Audio Conversion,EACH,$25.00,$28.75,$41.00,S,https://amber.co.nz/trrs-to-trs-audio-adapter-064aaudiockb-aver
Aver,AF-AVERBTDONGLE,Bluetooth Dongle USB Wireless Connectivity Wireless Pairing,EACH,$97.00,$111.55,$159.00,S,https://amber.co.nz/bluetooth-dongle-50u3300000al-aver
Aver,AF-AVERMOUNT2,Aver Camera Mount Evc/Vc/Cam AVERMOUNT2 Aver,EACH,$209.00,$240.35,$339.00,S,https://amber.co.nz/aver-camera-mount-evc~vc~cam-avermount2-aver
Aver,AF-AVERMOUNTCEIL,Aver Ceiling Mount Bracket Adjustable Tilt Design ceiling Optimisation 112AV8U2-A5A,EACH,$63.00,$72.45,$99.00,S,https://amber.co.nz/aver-ceiling-mount-bracket-112av8u2-av9-aver
Aver,AF-AVERMOUNTPTC,Ceilling Mount For Ptc500s AVERMOUNTPTC Aver,EACH,$209.00,$240.35,$339.00,S,https://amber.co.nz/ceilling-mount-for-ptc500s-avermountptc-aver
Aver,AF-AVERMOUNTWALL,60V2B10000AL TR/PTZ Wall Mount Bracket Stable PTZ Alignment,EACH,$174.00,$200.10,$289.00,S,https://amber.co.nz/aver-wall-mount-for-ptc-series-60v2b10000al-aver
Aver,AF-AVERREMOTE,CAM520 IR Remote Infrared Handset Shortcut Keys Quick Preset Access,EACH,$63.00,$72.45,$99.00,S,https://amber.co.nz/aver-ir-remote-for-cam520~530-averremote-aver
Aver,AF-AVERREMOTEPTZ,TR/PTZ IR Remote Infrared Presets for PTZ Ctrl PTZ Series Presets,EACH,$63.00,$72.45,$99.00,S,https://amber.co.nz/aver-ir-remote-for-ptz310~330-averremoteptz-aver
Aver,AF-CAM340PSU,Power Supply for CAM340+ 04131EGOOAN9 + 041399NHOAPC Aver,EACH,$76.00,$87.40,$119.00,S,https://amber.co.nz/power-supply-for-cam340-04131egooan9--041399nhoapc-aver
Aver,AF-CAM340-WMOUNT,Aver CAM340 Wall Mount 60U8C00000AD Aver,EACH,$101.00,$116.15,$169.00,S,https://amber.co.nz/aver-cam340-wall-mount-60u8c00000ad-aver
Aver,AF-CAM520-WM,"CAM520/CAM550 Wall Mount Low-Profile Plate, Secure Fix CAM Series Alignment",EACH,$76.00,$87.40,$119.00,S,https://amber.co.nz/cam520~cam550-wall-mount-112au340-a6b~a6c-aver
Aver,AF-CAM540PSU,CAM520PRO/FONE540 PSU Dedicated 12V DC Adapter Consistent Power Supply,EACH,$63.00,$72.45,$99.00,S,https://amber.co.nz/aver-cam540-power-supply-cam540psu-aver
Aver,AF-CAM550PSU,"CAM550 / VB130 Power Supply 12V DC Output, Device-Specific Power for Multiple Models",EACH,$63.00,$72.45,$99.00,S,https://amber.co.nz/cam550-~-vb130-power-supply-04131egowarn-aver
Aver,AF-CAMPSU,Aver Psu For Cam520/Cam530 CAMPSU Aver,EACH,$89.00,$102.35,$149.00,S,https://amber.co.nz/aver-psu-for-cam520~cam530-campsu-aver
Aver,AF-DIN6-RS232,Aver Cam520/530 Rs232 Cable DIN6-RS232 Aver,EACH,$19.00,$21.85,$31.00,S,https://amber.co.nz/aver-cam520~530-rs232-cable-din6-rs232-aver
Aver,AF-DIN8-RS232,Aver Ptz310/330 Rs232 Cable DIN8-RS232 Aver,EACH,$19.00,$21.85,$31.00,S,https://amber.co.nz/aver-ptz310~330-rs232-cable-din8-rs232-aver
Aver,AF-DIN9-RS232,Aver DIN9-DIN8 In/Out adapter DIN9 to DIN8 Interface Signal In/Out Link,EACH,$51.00,$58.65,$84.00,S,https://amber.co.nz/aver-din9-din8-rs232-adapter-din9-rs232-aver
Aver,AF-DL30MOUNTCEIL,DL30 Ceiling Mount Adjustable Tilt for DL30 DL30 Compatibility,EACH,$127.00,$146.05,$209.00,S,https://amber.co.nz/dl30-ceiling-mount-dl30mountceil-aver
Aver,AF-DL30MOUNTWALL,DL30 Wall Mount Fixed Plate for DL30 DL30 Wall Fit,EACH,$127.00,$146.05,$209.00,S,https://amber.co.nz/dl30-wall-mount-dl30mountwall-aver
Aver,AF-EVC-10M-MIC-C,Evc 10M Mic Cable EVC-10M-MIC-CABLE Aver,EACH,$59.00,$67.85,$95.00,S,https://amber.co.nz/evc-10m-mic-cable-evc-10m-mic-cable-aver
Aver,AF-FIBREUSB10M,"Aver 10m Fibre USB A-A Ext Cbl Active Optical USB 3.1, 10m 064AUSB-CC5",EACH,$537.00,$617.55,$879.00,S,https://amber.co.nz/aver-10m-fibre-usb-a-a-ext-cbl-064ausb-cc5-aver
Aver,AF-FIBREUSB20M,"Aver 20m Fibre USB A-A Ext Cbl Active Optical USB 3.1, 20m Lossless 20m Extension",EACH,$689.00,$792.35,"$1,129.00",S,https://amber.co.nz/aver-20m-fibre-usb-a-a-ext-cbl-064ausb-cc6-aver
Aver,AF-FIBREUSB30M,"Aver 30m Fibre USB A-A Ext Cbl Active Optical USB 3.1, 30m Lossless 30m Extension",EACH,$749.00,$861.35,"$1,229.00",S,https://amber.co.nz/aver-30m-fibre-usb-a-a-ext-cbl-064ausb~cds-aver
Aver,AF-MOUNTCEIL2,PTZ Ceiling Mount Bracket Adjustable Ceiling Plate Ceiling Integration,EACH,$192.00,$220.80,$319.00,S,https://amber.co.nz/ptz-ceiling-mount-bracket-60s3300000ad-aver
Aver,AF-MOUNTCEIL3,CAM550 Ceiling Mount Bracket Precision Fit for CAM550 Optimised for CAM550,EACH,$435.00,$500.25,$709.00,S,https://amber.co.nz/cam550-ceiling-mount-bracket-112au301-a72-aver
Aver,AF-REMOTEDL30,DL30 Remote Control Preset Keys DL30 Remote Control,EACH,$61.00,$70.15,$99.00,S,https://amber.co.nz/aver-remote-dl30-0412s511-ar9-aver
Aver,AF-REMOTEPTC500,PTC115+/500S/500+ IR Remote Presets for PTC Series PTC Series Remote Access,EACH,$63.00,$72.45,$99.00,S,https://amber.co.nz/ptc115-~500s~500-ir-remote-0412u9p1-ap9-aver
Aver,AF-UE1,USB 3.0 Extender for PTZ Cams Super Speed Extension Zero-Latency Extension,EACH,$949.00,"$1,091.35","$1,599.00",S,https://amber.co.nz/usb-3~0-extender-for-ptz-cams-ue1-aver
Aver,AF-VB130REMOTE,"VB130 IR Remote Control Infrared Control, VB130 VB130 Compatibility",EACH,$63.00,$72.45,$99.00,S,https://amber.co.nz/vb130-ir-remote-control-0412u360-asj-aver
Aver,AF-VB130-SCRNMNT,VB130 Top of Screen Mount Slim Fit Above Display Display Top Mounting,EACH,$129.00,$148.35,$209.00,S,https://amber.co.nz/vb130-top-of-screen-mount-200au360-dlr-aver
Aver,AF-VB130-TVMOUNT,VB130 TV VESA Mount Secure VESA Integration VESA Display Mount,EACH,$209.00,$240.35,$339.00,S,https://amber.co.nz/vb130-tv-vesa-mount-12au360-a53-aver
Aver,AF-VB130-WMOUNT,VB130 Wall Mount Rigid Bracket for VB130 Wall-Secure Mount,EACH,$48.00,$55.20,$79.00,S,https://amber.co.nz/vb130-wall-mount-112au360-a4l-aver
Aver,AF-VB342-PSU,VB342/VC520PRO/FONE540 PSU Dedicated 12V DC Adapter Multi-Device PSU Support,EACH,$89.00,$102.35,$149.00,S,https://amber.co.nz/psu-for-vb342~vc520pro~fone540-04131hgooarc--064apowera5w-aver
Aver,AF-VB342-TVMOUNT,VB342 TV Mount Mounting Kit multi VESA Patterns 60U3210000AB,EACH,$161.00,$185.15,$259.00,S,https://amber.co.nz/aver-vb342-tv-mount-vb342-tv-mount-aver
Aver,AF-CAM520PRO3,Pro PTZ Conferencing Camera AVer CAM520PRO3,EACH,"$1,199.00","$1,378.85","$1,999.00",S,https://amber.co.nz/pro-ptz-conferencing-camera-cam520pro3-aver
Aver,AF-CAM530-B,Aver Cam530 Ptz Hdmi+Usb Black CAM530-B Aver,EACH,"$1,609.00","$1,850.35","$2,599.00",S,https://amber.co.nz/aver-cam530-ptz-hdmi-usb-black-cam530-b-aver
Aver,AF-CAM550,CAM550 Premium Conferencing USB PTZ Camera,EACH,"$1,999.00","$2,298.85","$3,299.00",S,https://amber.co.nz/aver-cam550-dual-lens-ptz-cam-cam550-aver
Aver,AF-CAM570,CAM570 Dual Lens 4K Audio Tracking PTZ Camera,EACH,"$2,399.00","$2,758.85","$3,999.00",S,https://amber.co.nz/aver-cam570-dual-lens-ptz-cam-cam570-aver
Aver,AF-PTZ211,PTZ211 Pan Tilt Zoom Pro Cam 20X Zoom Smooth Motion Budget Friendly PTZ,EACH,"$2,579.00","$2,965.85","$4,299.00",S,https://amber.co.nz/professional-ptz-camera-ptz211-aver
Aver,AF-PTZ231,PTZ231 Pan Tilt Zoom Pro Cam 30X Zoom HD Output Pro AV Broadcast PTZ,EACH,"$3,399.00","$3,908.85","$5,699.00",S,https://amber.co.nz/professional-ptz-camera-ptz231-aver
Aver,AF-PTZ310UV2-W,PTZ310UV2 PanTilt Zoom Pro Cam 12X Zoom USB HDMI Training Room Standard,EACH,"$3,349.00","$3,851.35","$5,499.00",S,https://amber.co.nz/professional-ptz-camera-white-ptz310uv2
Aver,AF-PTZ330UV2,PTZ330UV2 PanTilt Zoom Pro Cam 30X Zoom USB IP Stream Multi Format PTZ Output,EACH,"$4,699.00","$5,403.85","$7,999.00",S,https://amber.co.nz/professional-ptz-camera-ptz330uv2-aver
Aver,AF-VB130,4K Video Soundbar  for Huddle Rooms with Intelligent Fill Light,EACH,$899.00,"$1,033.85","$1,499.00",S,https://amber.co.nz/4k-video-soundbar-w~-fil-light-vb130-aver
Aver,AF-VB342-MIC,Vb342 Extension Mic VB342-MIC Aver,EACH,$371.00,$426.65,$609.00,S,https://amber.co.nz/vb342-extension-mic-vb342-mic-aver
Aver,AF-VB342-MIC-20M,VB342 Extension Mic 20m 20m Mic Extension Large Room Mic Extension,EACH,$525.00,$603.75,$859.00,S,https://amber.co.nz/vb342~342-extension-mic-20m-60u8d00000ag-aver
Aver,AF-VB342PRO,VB342PRO Video Soundbar 4K Wide Angle Soundbar MS Teams Room Certified,EACH,"$1,699.00","$1,953.85","$2,799.00",S,https://amber.co.nz/4k-premium-video-soundbar-vb342pro-aver
Aver,AF-VB342PRO-MIC,VB342PRO Extension Mic 10m 10m Mic Ext for VB342PRO Mid Room 60U3300000AD,EACH,$386.00,$443.90,$629.00,S,https://amber.co.nz/vb342pro-extension-mic-10m-60u3300000ad-aver
Aver,AF-VB342PRO-MIC2,VB342PRO Extension Mic 20m 20m Mic Ext for VB342PRO Large Room Extension,EACH,$547.00,$629.05,$899.00,S,https://amber.co.nz/vb342pro-extension-mic-20m-60u3300000ae
Aver,AF-VB342PRO-SPK,VB342PRO Ext Speakerphone 10m 10m Expansion Speaker Mid Room Audio Add On,EACH,$869.00,$999.35,"$1,429.00",S,https://amber.co.nz/vb342pro-ext-speakerphone-10m-60u3300000ab-aver
Aver,AF-VB342PRO-SPK2,VB342PRO Ext Speakerphone 20m 20m Expansion Speaker Large Room Audio Add On,EACH,"$1,064.00","$1,223.60","$1,749.00",S,https://amber.co.nz/vb342pro-ext-speakerphone-20m-60u3300000ac-aver
Aver,AF-VB350,AVer VB350 Premium Soundbar Conferencing System for Medium sized meeting rooms. ,EACH,"$2,399.00","$2,758.85","$3,999.00",S,https://amber.co.nz/premium-soundbar-vb350-aver
Aver,AF-VB370A,VB370A 4K Dual Lens Video Bar,EACH,"$5,999.00","$6,898.85","$9,999.00",S,https://amber.co.nz/4k-dual-lens-video-bar-android-vb370a-aver
Aver,AF-VC520PRO3,VC520PRO3 Professional Conferencing System for Mid-to-large Rooms,EACH,"$2,199.00","$2,528.85","$3,599.00",S,https://amber.co.nz/usb-vc-system-vc520pro3-aver
Aver,AF-VC520PRO-MICS,VC520PRO Expansion Mics Pair Dual Mic Expansion 5m Extended Mic Coverage,EACH,$579.00,$665.85,$949.00,S,https://amber.co.nz/vc520pro-expansion-mics-pair-60u0100000ac-aver
Aver,AF-VC520PRO-SPKR,VC520PRO FONE540 Exp Speaker Add On Speaker VC520PRO Expanded Audio Coverage,EACH,$834.00,$959.10,"$1,369.00",S,https://amber.co.nz/vc520pro-speaker-pod-vc520pro-spkr-aver
Aver,AF-VC550,VC550 Premium Conferencing System for Mid-to-large Rooms with Dual Camera,EACH,"$2,799.00","$3,218.85","$4,599.00",S,https://amber.co.nz/premium-usb-4k-vc-system-vc550-aver
Aver,AF-PTC115+,Entry Pro Tracking Camera PTC115+ Aver,EACH,"$4,359.00","$5,012.85","$7,159.00",S,https://amber.co.nz/entry-pro-tracking-camera-ptc115-
Aver,AF-PTC310UV2,PTC310UV2 PanTilt Zoom Pro Cam AI Presenter HDMI USB Auto Tracking Presenter Cam,EACH,"$4,684.00","$5,386.60","$7,699.00",S,https://amber.co.nz/ai-auto-tracking-ptz-camera-ptc310uv2-aver
Aver,AF-PTC500+,Professional Tracking Camera PTC500+ Aver,EACH,"$6,959.00","$8,002.85","$11,429.00",S,https://amber.co.nz/professional-tracking-camera-ptc500-aver
Aver,AF-DL10,DL10 Distance Learning Auto Framing Tracking Compact Hybrid Learning Cam,EACH,$999.00,"$1,148.85","$1,599.00",S,https://amber.co.nz/entry-e-learning-tracking-cam-dl10-aver
Aver,AF-DL30,DL30 Distance Learning AI Presenter USB Output Teacher Tracking Classroom Cam,EACH,"$1,699.00","$1,953.85","$2,699.00",S,https://amber.co.nz/e-learning-auto-tracking-cam-dl30-aver
Aver,AF-A30,A30 Visualiser HDMI USB Connectivity Affordable Conference Camera,EACH,"$1,074.00","$1,235.10","$1,759.00",I,https://amber.co.nz/all-in-one-visualiser-a30-aver
Aver,AF-F17+,F17+ Flex Arm Visualiser 5MP Sensor Flex Arm Entry Level Visualiser,EACH,$619.00,$711.85,$999.00,S,https://amber.co.nz/flexible-arm-visualizer-f17-aver
Aver,AF-F50+,F50+ Flex Arm Visualiser 8MP Sensor HDMI USB Mid Range Visualiser,EACH,$949.00,"$1,091.35","$1,599.00",S,https://amber.co.nz/flexible-arm-visualizer-f50-aver
Aver,AF-F50-8M,Flexible Arm Visualizer F50-8M Aver,EACH,$859.00,$987.85,"$1,379.00",S,https://amber.co.nz/flexible-arm-visualizer-f50-8m-aver
Aver,AF-M11-8MV,M11-8MV Mech Arm Visualiser Compact 8MP USB Portable Visualiser,EACH,$429.00,$493.35,$699.00,S,https://amber.co.nz/mechanical-arm-usb-visualiser-m11-8mv-aver
Aver,AF-M15W,M15W Mech Arm Visualiser 13MP Wireless Output Wireless Visualiser,EACH,$894.00,"$1,028.10","$1,469.00",S,https://amber.co.nz/mechanical-arm-visualizer-m15w-aver
Aver,AF-M70W,M70W Mech Arm Visualiser 12X Zoom Mechanical Arm Mechanical Arm Visualiser,EACH,"$1,404.00","$1,614.60","$2,309.00",S,https://amber.co.nz/mechanical-arm-visualizer-m70w-aver
Aver,AF-M90UHD,M90UHD Mech Arm Visualiser 13MP UHD 322X Zoom Flagship Ultra HD Visualiser,EACH,"$1,329.00","$1,528.35","$2,179.00",S,https://amber.co.nz/mechanical-arm-visualiser-m90uhd-aver
Aver,AF-U70I,U70i Flex Arm Visualiser 4K USB One Push Capture One Push 4K Capture,EACH,$360.00,$414.00,$599.00,S,https://amber.co.nz/portable-flex-arm-visuliser-u70i-aver
Aver,AF-CAM130-CCK,CAM130-CCK Conferencing Whiteboard Capture Kit Classroom Whiteboard Capture,EACH,"$1,379.00","$1,585.85","$2,269.00",I,https://amber.co.nz/aver-whiteboard-capture-kit-cam130-cck-aver
Aver,AF-MD120UI,MD120UI Medical Cam 20X Zoom 1080p Output Entry Level Clinical Imaging,EACH,"$3,729.00","$4,288.35","$6,129.00",S,https://amber.co.nz/medical-grade-ptz-camera
Aver,AF-MD330U,MD330U Medical Cam 30X Zoom Broadcast Output Advanced Clinical Imaging,EACH,"$4,174.00","$4,800.10","$6,859.00",S,https://amber.co.nz/medical-grade-ptz-cam-md330u-aver
Aver,AF-MD330UI,MD330UI Medical Cam 4K IR Low Light Support Low Light Clinical Imaging,EACH,"$4,479.00","$5,150.85","$7,359.00",S,https://amber.co.nz/medical-grade-ptz-cam-with-ir-md330ui-aver
Aver,AF-C36I+,36 Device Charging Cart C36i+,EACH,"$1,350.00","$1,552.50","$2,999.00",S,https://amber.co.nz/36-device-charging-cart-c36i-aver
Aver,AF-E12,12 Device Charging Cart E12 Aver,EACH,$689.00,$792.35,"$1,059.00",S,https://amber.co.nz/12-device-charging-cart-e12-aver
Aver,AF-E32C+,32 Device Charging Cart E32c+,EACH,"$1,789.00","$2,057.35","$2,739.00",S,https://amber.co.nz/32-device-charging-cart-e32c-aver
Aver,AF-TR211,TR211 Auto Tracking Pro Cam AI Tracking 12X Zoom Entry Level Tracking Cam,EACH,"$2,999.00","$3,448.85","$4,999.00",S,https://amber.co.nz/ai-auto-tracking-ptz-camera-tr211-aver
Aver,AF-TR315,TR315  Auto Tracking Pro Cam AI Tracking 20X Zoom Mid Range Tracking Cam,EACH,"$3,999.00","$4,598.85","$6,699.00",S,https://amber.co.nz/ai-auto-tracking-ptz-camera-tr315-aver
Aver,AF-TR335,TR335  Auto Tracking Pro Cam AI Tracking 30X Zoom Large Venue Tracking Cam,EACH,"$4,799.00","$5,518.85","$7,999.00",S,https://amber.co.nz/ai-auto-tracking-ptz-camera-tr335-aver
Aver,AF-TR535,TR535  Auto Tracking Pro Cam Dual Lens Wide Tele Dual Lens Tracking Solution,EACH,"$5,499.00","$6,323.85","$8,999.00",S,https://amber.co.nz/dual-lens-auto-tracking-cam-tr535-aver
Aver,AF-CL01,CL01 Controller PTZ Controller Surface Multi Camera Event Control,EACH,"$2,274.00","$2,615.10","$3,739.00",S,https://amber.co.nz/aver-ptc~ptz-controller-cl01-aver
Aver,AF-CP10GEN2,"CP10GEN2 Controller 10"" Zoom Rooms Panel 61U1010000AC",EACH,"$1,389.00","$1,597.35","$2,299.00",S,https://amber.co.nz/collaboration-zoom-touch-panel-cp10gen2-aver
Aver,AF-MT300N,AVer MT300N - USB HDMI Camera Controller,EACH,"$4,164.00","$4,788.60","$6,839.00",S,https://amber.co.nz/usb-hdmi-camera-controller-mt300n-aver
Aver,AF-MT500,MT500 Matrix controller USB HDMI plug play switch quick deployment system,EACH,"$5,299.00","$6,093.85","$8,999.00",I,https://amber.co.nz/mt500-matrix-controller-usb-hdmi-plug-play-switch-quick-deployment-system
Aver,AF-FONE540,FONE540 Speakerphone USB Bluetooth Speaker MS Teams Room Certified,EACH,$749.00,$861.35,"$1,249.00",S,https://amber.co.nz/aver-fone540-smart-speakerphon-fone540-aver
Aver,AF-FONE700,FONE700 Speakerphone Ceiling Voice Pickup Ceiling Mounted Coverage,EACH,"$3,799.00","$4,368.85","$6,299.00",S,https://amber.co.nz/ceiling-speakerphone-system-fone700-aver
Aver,AF-FONE700-EXP,AF-FONE700-EXP Speakerphone Expansion Range Unit Expandable Ceiling Audio,EACH,"$1,499.00","$1,723.85","$2,459.00",S,https://amber.co.nz/fone700-expansion-speakerphone-af-fone700-exp-aver
Aver,AF-FONE700-KIT1,FONE700 Speakerphone and Mount Complete Audio Kit All In One Ceiling Kit,EACH,"$8,473.00","$9,743.95","$13,917.00",S,https://amber.co.nz/ceiling-speakerphone-and-mount-fone700-cam550
Aver,AF-FONE700-MOUNT,FONE700 Speakerphone Kit Ceiling Mount Kit Secure Ceiling Install,EACH,$351.00,$403.65,$579.00,S,https://amber.co.nz/fone700-ceiling-mount-kit-60u6300000ad-aver
Aver,AF-SAA5,SA-A5 Streaming Audio System High Fidelity Audio Pro Audio Transmission System AVer,EACH,"$1,699.00","$1,953.85","$2,699.00",S,https://amber.co.nz/saa5-streaming-audio-system-aver
Barix,BX-BAR20069072,BAR20069072 DIN Mounting Bracket,EACH,$31.58,$36.32,$52.00,S,https://amber.co.nz/din-mounting-bracket-bar20069072-barix
Barix,BX-BAR20079082,BAR20079082 19 inch rack mount,EACH,$289.25,$332.64,$475.00,I,https://amber.co.nz/barix-rack-mount-19in-rack-bar20079082-hills-sundry-items
Barix,BX-BAR20119114,BAR20119114 IPAM 102 evaluation kit,EACH,$917.07,"$1,054.63","$1,505.00",I,https://amber.co.nz/evaluation-kit-ipam102-bar20119114-barix
Barix,BX-BAR20239376,BAR20239376 LX400 Flexa Broadcast Codec I/O,EACH,"$1,485.66","$1,708.51","$2,440.00",S,https://amber.co.nz/barix-lx400-flexa-package-bar20239376
Barix,BX-BAR20069064,Barix Annuncicom 100 BAR20069064 Barix,EACH,$742.85,$854.28,"$1,220.00",S,https://amber.co.nz/barix-annuncicom-100-bar20069064-barix
Barix,BX-BAR20089090,Barix Annuncicom 200 With Poe BAR20089090 Barix,EACH,$792.17,$911.00,"$1,300.00",S,https://amber.co.nz/barix-annuncicom-200-with-poe-bar20089090-barix
Barix,BX-BAR20129117,BAR20129117 Annuncicom microphone for PS1,EACH,$100.05,$115.06,$164.00,S,https://amber.co.nz/barix-microphone-for-annun-ps1-bar20129117-barix
Barix,BX-BAR20129118,BAR20129118 Annuncicom PS1 IP paging station,EACH,"$1,390.39","$1,598.95","$2,285.00",S,https://amber.co.nz/barix-annun-ps1-ip-paging-stn-bar20129118-hills-sundry-items
Barix,BX-BAR20129120,Barix Annuncicom 60 Poe BAR20129120 Barix,EACH,$615.49,$707.81,"$1,010.00",S,https://amber.co.nz/barix-annuncicom-60-poe-bar20129120-barix
Barix,BX-BAR20139136,BAR20139136 Annuncicom 200 RAVA. Crestron enabled touch screens,EACH,$639.14,$735.01,"$1,050.00",I,https://amber.co.nz/barix-annuncicom-200-rava-poe-bar20139136-barix
Barix,BX-BAR20219330,BAR20219330 Annuncicom MPI400 network audio encoder/decoder with SynApps,EACH,$855.17,$983.45,"$1,405.00",S,https://amber.co.nz/annuncicom-mpi400-synapps-only-poe-bar20219330
Barix,BX-BAR20219350,BAR20219350 Paging Gateway M400 Smartphone integration Intercom and paging,EACH,$980.69,"$1,127.79","$1,610.00",S,https://amber.co.nz/barix-paging-gateway-m400-bar20219350-barix
Barix,BX-BAR20229361V2,BAR20229361V2 Annuncicom PS Touch 400 paging station IC Paging and Simple paging,EACH,"$3,693.71","$4,247.77","$6,070.00",S,https://amber.co.nz/bar20229361v2-annuncicom-ps-touch-400-paging-station-ic-paging-and-simple-paging
Barix,BX-BAR20229372,BAR20229372 Annuncicom MPI400 network audio encoder/decoder with InformaCast,EACH,$937.88,"$1,078.56","$1,540.00",S,https://amber.co.nz/annuncicom-mpi400-informacast-poe-bar20229372-barix
Barix,BX-BAR20239413,BAR20239413 Annuncicom MPI400 network audio encoder/decoder with Dante,EACH,$941.13,"$1,082.30","$1,545.00",S,https://amber.co.nz/annuncicom-mpi400-dante-synapps-only-poe-bar20239413-barix
